User ID,User Name,Visa Type,Visa Entry,City,Major,Visa Status,Check Date,Complete Date,Waiting Days
06966,trort,F1,Renewal,BeiJing,EE,Clear,2013-08-19,2013-09-10,22
06967,zyylynn,F1,Renewal,BeiJing,Mechanical Engineering,Clear,2013-08-19,2013-09-05,17
06968,yalin2011,J1,New,BeiJing,molecular biology,Clear,2013-08-19,2013-09-05,17
06969,darrenhuang22,F1,Renewal,Ottawa,EE,Clear,2013-08-19,2013-09-04,16
06970,hlzz,J1,New,BeiJing,CS,Clear,2013-08-19,2013-09-05,17
06971,MQ,F1,Renewal,GuangZhou,Engineering Science,Clear,2013-08-20,2013-10-04,45
06972,David,H1,New,BeiJing,Biomedical Science,Clear,2013-08-20,2013-09-26,37
06973,cyuanh,B1,New,GuangZhou,N/A,Clear,2013-08-20,2013-10-08,49
06974,ran,F1,Renewal,BeiJing,CS,Clear,2013-08-20,2013-09-05,16
06975,starsdong,H1,Renewal,BeiJing,Physics,Clear,2013-08-20,2013-09-26,37
06976,cq1101,H1,Renewal,BeiJing,CS,Clear,2013-08-20,2013-09-30,41
06977,damon,F1,Renewal,ShangHai,Computer Science,Clear,2013-08-20,2013-09-04,15
06978,velen,H4,New,GuangZhou,chem,Clear,2013-08-20,2013-10-08,49
06979,geeksec,H1,New,BeiJing,cryptography,Clear,2013-08-20,2013-09-30,41
06980,diwup,B2,New,BeiJing,Microelectronics,Clear,2013-08-20,2013-09-30,41
06981,sagarcher,F1,Renewal,ShangHai,Biomedical Engineering,Clear,2013-08-20,2013-09-05,16
06982,Wang12,F1,Renewal,BeiJing,ME,Clear,2013-08-20,2013-09-05,16
06983,dreamstring,F1,Renewal,Ottawa,EE,Clear,2013-08-20,2013-09-11,22
06984,Charles04,J1,New,BeiJing,EE,Clear,2013-08-21,2013-09-26,36
06985,Laura04,J2,New,BeiJing,N/A,Clear,2013-08-21,2013-09-26,36
06986,WOWOWOW,F1,Renewal,GuangZhou,Finance,Clear,2013-08-21,2013-09-11,21
06987,tasd,F1,Renewal,BeiJing,Physics,Clear,2013-08-21,2013-09-05,15
06988,AA003GZDYM,B2,New,BeiJing,Electrical engineering an,Clear,2013-08-21,2013-09-26,36
06989,collwe,F1,New,BeiJing,Computer Science,Clear,2013-08-22,2013-09-05,14
06990,reportcase,B2,New,BeiJing,CS,Clear,2013-08-22,2013-09-27,36
06991,fireworks0530,J1,New,BeiJing,Chemical Engineering,Clear,2013-08-22,2013-09-09,18
06992,brout,H1,Renewal,BeiJing,Chemistry,Clear,2013-08-22,2013-09-30,39
06993,cheming,J1,New,GuangZhou,Computational Chemistry,Clear,2013-08-22,2013-09-10,19
06994,Huab,H1,New,ShangHai,N/A,Clear,2013-08-23,2013-11-01,70
06995,wooddoor,J1,New,ShangHai,PHOTONICS,Clear,2013-08-23,2013-10-08,46
06996,digi120,F1,New,ShangHai,N/A,Clear,2013-08-23,2013-09-13,21
06997,zbcumt,B1,New,BeiJing,CS,Clear,2013-08-23,2013-10-04,42
06998,20130823,B1,New,BeiJing,CS,Clear,2013-08-23,2013-10-04,42
06999,mmm,F1,Renewal,ShangHai,Chemistry,Clear,2013-08-23,2013-09-05,13
07000,ZIYI,J1,New,BeiJing,Biomedical Engineering,Clear,2013-08-23,2013-09-11,19
07001,tracy,B1,New,BeiJing,Materials,Clear,2013-08-23,2013-10-04,42
07002,iiii,H1,New,Vancouver,N/A,Clear,2013-08-23,2013-09-27,35
07003,GreenDam,F1,Renewal,ShenYang,CS,Clear,2013-08-23,2013-08-26,3
07004,feiyingsx,F1,Renewal,BeiJing,ChE,Clear,2013-08-26,2013-10-07,42
07005,daisy,H1,New,GuangZhou,MBA,Clear,2013-08-26,2013-12-16,112
07006,ragz068,H1,Renewal,Chennai,CS,Clear,2013-08-26,2013-10-25,60
07007,zdmwin,B1,New,ShangHai,N/A,Clear,2013-08-26,2013-10-07,42
07008,ribwzj,B2,New,BeiJing,Biomedical Engineering,Clear,2013-08-26,2013-10-07,42
07009,阿呆,B1,New,BeiJing,biochemitry,Clear,2013-08-26,2013-10-04,39
07010,agriculture,J1,New,BeiJing,agricultural engineering,Clear,2013-08-26,2013-10-07,42
07011,xicheng87,F1,Renewal,ShangHai,ME,Clear,2013-08-26,2013-10-15,50
07012,csy,F1,Renewal,ShangHai,Biology,Clear,2013-08-26,2013-09-06,11
07013,garfield,F1,Renewal,GuangZhou,Chemistry,Clear,2013-08-26,2013-08-28,2
07014,flying,J1,New,ShangHai,Materials,Clear,2013-08-26,2013-10-07,42
07015,white,J1,New,ShangHai,BME,Clear,2013-08-26,2013-10-29,64
07016,xycho,H1,New,BeiJing,EE,Clear,2013-08-27,2013-10-07,41
07017,sailiu28,H1,New,BeiJing,mechanical,Clear,2013-08-27,2013-10-07,41
07018,Jane,J1,New,BeiJing,Mechanical Engineering,Clear,2013-08-27,2013-10-07,41
07019,kutcher,B1,New,BeiJing,CS,Clear,2013-08-27,2013-10-07,41
07020,jerryyang,B1,New,BeiJing,CS,Clear,2013-08-27,2013-10-16,50
07021,blessv,B2,Renewal,Vancouver,N/A,Clear,2013-08-28,2013-10-07,40
07022,yang,H1,Renewal,ShangHai,EE,Clear,2013-08-28,2013-10-07,40
07023,zhang,F1,Renewal,ShangHai,biomedical science,Clear,2013-08-28,2013-10-07,40
07024,shvisa-123,H1,New,ShangHai,CS,Clear,2013-08-28,2013-10-16,49
07025,ljhtamu,J1,New,BeiJing,N/A,Clear,2013-08-28,2013-10-07,40
07026,xiangmu,B1,New,BeiJing,Automation ,Clear,2013-08-28,2013-11-12,76
07027,ENNN,J1,New,BeiJing,Biology,Clear,2013-08-28,2013-10-23,56
07028,wonderfulandok,F1,Renewal,BeiJing,EE,Clear,2013-08-28,2013-09-06,9
07029,fierywang,B1,New,BeiJing,surgery,Clear,2013-08-28,2013-10-07,40
07030,ttanxu,F1,Renewal,BeiJing,Computer Science,Clear,2013-08-28,2013-10-11,44
07031,Haibo,H1,New,GuangZhou,N/A,Clear,2013-08-28,2013-10-17,50
07032,bestxiangyu,B1,New,ShangHai,EE,Clear,2013-08-29,2013-10-28,60
07033,jinyuungod,F1,Renewal,BeiJing,EE,Clear,2013-08-29,2013-10-07,39
07034,wrnn,H1,Renewal,BeiJing,N/A,Clear,2013-08-29,2013-10-11,43
07035,AA003HPBIG,B1,New,BeiJing,N/A,Clear,2013-08-29,2013-11-14,77
07036,wxpryan,B1,New,BeiJing,CS,Clear,2013-08-29,2013-10-07,39
07037,AA003I4YZS,J1,New,BeiJing,EE,Clear,2013-08-29,2013-10-16,48
07038,kakazsh,F1,Renewal,ShangHai,ME,Clear,2013-08-29,2013-10-16,48
07039,sjtu,H4,Renewal,ShangHai,biomed,Clear,2013-08-29,2013-10-16,48
07040,AA003HT690,L1,New,ShangHai,N/A,Clear,2013-08-29,2013-10-11,43
07041,WL,J1,New,BeiJing,MSE,Clear,2013-08-29,2013-10-07,39
07042,nicely,J1,New,GuangZhou,EE,Clear,2013-08-29,2013-10-16,48
07043,AA003newbr,B1,New,ShangHai,Mechnical,Clear,2013-08-29,2013-10-09,41
07044,AlexBarros,F1,Renewal,BeiJing,EE,Clear,2013-08-30,2013-10-11,42
07045,20130830,B1,New,GuangZhou,Genetics,Clear,2013-08-30,2013-10-11,42
07046,SHJ,J1,New,ShangHai,Biotechnology,Clear,2013-08-30,2013-10-11,42
07047,nAAAAn,J1,New,BeiJing,EE,Clear,2013-08-30,2013-10-11,42
07048,haitaoli7036,F1,Renewal,BeiJing,ECE,Clear,2013-08-30,2013-10-11,42
07049,LWL,F1,Renewal,BeiJing,BIO,Clear,2013-08-30,2013-10-11,42
07050,salix,J1,New,BeiJing,biochemistry,Clear,2013-08-30,2013-10-11,42
07051,lidongfang0375,J1,New,GuangZhou,EE,Clear,2013-08-30,2013-10-09,40
07052,hyh1004,B2,New,Toronto,Chemical Engineering,Clear,2013-08-30,2013-11-14,76
07053,ShanghaiRenew,F1,Renewal,ShangHai,Computer Science,Clear,2013-09-02,2013-10-11,39
07054,dian,F1,Renewal,ShangHai,Materials,Clear,2013-09-03,2013-10-09,36
07055,PE0047149,J1,New,BeiJing,immunology,Clear,2013-09-03,2013-10-11,38
07056,jelly,F1,Renewal,ShangHai,material,Clear,2013-09-03,2013-10-11,38
07057,kuangjilong,H1,New,GuangZhou,CS,Clear,2013-09-03,2013-10-17,44
07058,zhong335,L1,New,BeiJing,CS,Clear,2013-09-03,2013-10-15,42
07059,thomas,B1,Renewal,BeiJing,N/A,Clear,2013-09-03,2013-09-10,7
07060,dudu,J1,New,BeiJing,N/A,Clear,2013-09-03,2013-10-11,38
07061,zhpeter,B1,Renewal,ShangHai,Electrical Engineering,Clear,2013-09-03,2013-10-11,38
07062,zhong335,L2,New,BeiJing,CS,Clear,2013-09-03,2013-10-15,42
07063,haoxingz,F1,Renewal,ShangHai,EE,Clear,2013-09-03,2013-10-11,38
07064,five,F1,Renewal,ShangHai,EE,Clear,2013-09-03,2013-10-18,45
07065,zengh98,H1,Renewal,ShangHai,Biology,Clear,2013-09-03,2013-10-11,38
07066,hsinchong02,F1,Renewal,Others,Operations Research,Clear,2013-09-03,2013-10-11,38
07067,hubugui,H1,Renewal,Europe,Mechanical Eng.,Clear,2013-09-03,2013-10-10,37
07068,jiyiche,J1,New,GuangZhou,EE,Clear,2013-09-03,2013-10-24,51
07069,Wy,J2,Renewal,GuangZhou,Bioengineering ,Clear,2013-09-04,2013-10-15,41
07070,Fwang,B1,New,BeiJing,CR,Clear,2013-09-04,2013-11-01,58
07071,chenwentaoer,F1,Renewal,ShangHai,Chemistry,Clear,2013-09-04,2013-10-11,37
07072,20132470231,H1,New,Europe,Computer Science,Clear,2013-09-04,2013-10-07,33
07073,magic,F1,Renewal,ShangHai,chemistry,Clear,2013-09-04,2013-09-06,2
07074,lllj,F1,Renewal,ChengDu,Bio,Clear,2013-09-04,2013-10-11,37
07075,chemimp,F1,Renewal,ShangHai,polymer,Clear,2013-09-05,2013-10-11,36
07076,sohjiro,F1,Renewal,ShangHai,Materials Science & Engin,Clear,2013-09-05,2013-10-15,40
07077,DUDU,H1,New,BeiJing,Optical Engineering,Clear,2013-09-05,2013-10-11,36
07078,JimmyZJU,B1,New,ShangHai,Computer Science,Clear,2013-09-05,2013-09-26,21
07079,Huangh,F1,Renewal,GuangZhou,Chemistry,Clear,2013-09-05,2013-10-17,42
07080,bluebluebird,H4,New,BeiJing,physics,Clear,2013-09-05,2013-10-15,40
07081,cobble,H1,New,BeiJing,EE,Clear,2013-09-05,2013-10-16,41
07082,JY-beijing,H1,Renewal,BeiJing,plant biology,Clear,2013-09-05,2013-10-15,40
07083,emmarong,F1,Renewal,ShangHai,Computer Science,Clear,2013-09-05,2013-10-11,36
07084,Hunter,J1,New,BeiJing,CS,Clear,2013-09-05,2013-10-11,36
07085,ljzhang,H1,Renewal,BeiJing,Materials science,Clear,2013-09-05,2013-10-15,40
07086,Ddevil,F1,New,BeiJing,EE,Clear,2013-09-06,2013-09-26,20
07087,yt,F1,Renewal,ChengDu,Bioinformatics,Clear,2013-09-06,2013-09-27,21
07088,Leon,F1,Renewal,ChengDu,EE,Clear,2013-09-06,2013-11-07,62
07089,susannaqq,F1,Renewal,ShangHai,Chemistry,Clear,2013-09-06,2013-10-11,35
07090,hjhn,B2,New,ShangHai,CS,Clear,2013-09-06,2013-09-09,3
07091,hongyuer,F1,Renewal,ShangHai,Chem,Clear,2013-09-06,2013-10-11,35
07092,sh,J1,New,ShangHai,biology,Clear,2013-09-06,2013-10-24,48
07093,AA*******,J1,New,ChengDu,Control theory,Clear,2013-09-06,2013-11-19,74
07094,Liping Liu,L1,Renewal,GuangZhou,N/A,Clear,2013-09-06,2014-03-14,189
07095,Godblesssky,J1,New,BeiJing,Building Environment and ,Clear,2013-09-09,2013-10-11,32
07096,juju_sharon,F1,Renewal,ShangHai,Bioengineering,Clear,2013-09-09,2013-11-17,69
07097,20130910Z,F1,Renewal,BeiJing,Polymer,Clear,2013-09-09,2013-10-15,36
07098,20130910J,F1,Renewal,BeiJing,Polymer,Clear,2013-09-09,2013-10-15,36
07099,AA3H,J1,New,ShangHai,Microbiology,Clear,2013-09-09,2013-10-15,36
07100,catq,B2,New,Europe,Architecture,Clear,2013-09-09,2013-10-17,38
07101,meadow,F1,New,BeiJing,computer science,Clear,2013-09-09,2013-10-15,36
07102,ntgxw,F1,Renewal,ShangHai,Neuroscience,Clear,2013-09-09,2013-10-21,42
07103,AA003IK5ZM,J1,New,ShangHai,Marine chemistry,Clear,2013-09-09,2013-10-18,39
07104,Allen_Lincoln,F1,Renewal,BeiJing,Mechanical & Materials En,Clear,2013-09-09,2013-10-15,36
07105,xuzhuzi,F1,Renewal,GuangZhou,Pharm,Clear,2013-09-09,2013-09-12,3
07106,xiao6152,F1,New,ShangHai,CS,Clear,2013-09-09,2013-09-12,3
07107,12345,H1,New,ShangHai,ME,Clear,2013-09-09,2013-10-16,37
07108,TTTT,J1,New,ShangHai,EE,Clear,2013-09-09,2013-11-18,70
07109,afireonthedeep,F1,Renewal,BeiJing,Electrical Engineering,Clear,2013-09-09,2013-10-16,37
07110,jorney,B2,New,Europe,N/A,Clear,2013-09-09,2013-10-11,32
07111,Jay9,H1,New,Toronto,EE,Clear,2013-09-09,2013-11-15,67
07112,hhyuan.f,F1,Renewal,BeiJing,EE,Clear,2013-09-09,2013-10-11,32
07113,liuyinyu,F1,Renewal,ShangHai,PHY,Clear,2013-09-09,2013-10-18,39
07114,wuxi0523,F1,Renewal,ShangHai,biomedical engineering ,Clear,2013-09-09,2013-10-10,31
07115,AA003HISQG,F1,Renewal,ShangHai,chemistry,Clear,2013-09-09,2013-10-16,37
07116,xixi,B1,New,Others,CIVIL ENGINEERING,Clear,2013-09-09,2013-10-17,38
07117,yingyingz,F1,Renewal,ChengDu,Biostatistics,Clear,2013-09-10,2013-10-18,38
07118,chjm,J1,Renewal,ShangHai,N/A,Clear,2013-09-10,2013-10-18,38
07119,yichenpass,F1,Renewal,ShangHai,EE,Clear,2013-09-10,2013-10-22,42
07120,54321,F1,Renewal,BeiJing,EE,Clear,2013-09-10,2013-10-18,38
07121,aaaaa,L1,New,BeiJing,EE,Clear,2013-09-10,2013-10-11,31
07122,20130910,J1,New,BeiJing,biology,Clear,2013-09-10,2013-10-18,38
07123,bikelost,H1,New,ShangHai,Computer Science,Clear,2013-09-10,2013-10-18,38
07124,kanxu,H1,Renewal,ShangHai,Computer Science,Clear,2013-09-10,2013-10-17,37
07125,6leensky,B2,New,ShangHai,neuroscience,Clear,2013-09-10,2013-10-17,37
07126,AA003IYTRU,J1,New,ShangHai,medchem,Clear,2013-09-10,2013-10-22,42
07127,Kalyan,H1,New,Toronto,Mechanical Engineering,Clear,2013-09-11,2013-11-07,57
07128,holaaa,B2,Renewal,GuangZhou,N/A,Clear,2013-09-11,2013-09-25,14
07129,MEO,J1,New,BeiJing,EE,Clear,2013-09-11,2013-10-17,36
07130,David,B1,New,GuangZhou,EE,Clear,2013-09-11,2013-10-17,36
07131,smzhang,B1,Renewal,BeiJing,CS,Clear,2013-09-11,2013-10-24,43
07132,Dan,J1,New,BeiJing,Chemical,Clear,2013-09-11,2013-10-18,37
07133,skeebaby,H1,New,BeiJing,N/A,Clear,2013-09-12,2013-10-18,36
07134,AA003HD7PI,F1,Renewal,BeiJing,chemical engineering,Clear,2013-09-12,2013-10-23,41
07135,aa003,H1,Renewal,BeiJing,Biology,Clear,2013-09-12,2013-10-18,36
07136,zgy0879,J1,New,ShangHai,medicine,Clear,2013-09-12,2013-10-29,47
07137,spencerreid,B1,New,ChengDu,ME,Clear,2013-09-12,2013-10-18,36
07138,bz,H1,New,ShangHai,Operations Research,Clear,2013-09-12,2013-09-26,14
07139,chenlincl,J1,New,ShangHai,CS,Clear,2013-09-12,2013-11-19,68
07140,winglet,B1,New,Others,Aviation,Clear,2013-09-12,2013-10-17,35
07141,WJ617,H1,New,ShangHai,ChE,Clear,2013-09-12,2013-10-21,39
07142,sylvia,J2,New,ChengDu,immunology,Clear,2013-09-12,2013-10-18,36
07143,Kuaiclear2,J1,New,Europe,immunology,Clear,2013-09-12,2013-10-28,46
07144,Lin,F1,Renewal,BeiJing,Chemistry,Clear,2013-09-12,2013-10-22,40
07145,Kuaiclear,B1,Renewal,BeiJing,Medical,Clear,2013-09-12,2013-10-21,39
07146,wyxh1b,H1,Renewal,BeiJing,thermal engineering,Clear,2013-09-12,2013-10-21,39
07147,sscao,F1,Renewal,ShangHai,Physics,Clear,2013-09-12,2013-10-23,41
07148,jackie,B2,New,BeiJing,International Trade,Clear,2013-09-13,2013-09-25,12
07149,AA003D2G,H1,Renewal,ShenYang,Material Science,Clear,2013-09-13,2013-11-01,49
07150,runjia,H1,Renewal,ShangHai,chemistry,Clear,2013-09-13,2013-10-27,44
07151,BlessmyVISA,H1,Renewal,ShangHai,ME,Clear,2013-09-13,2013-10-23,40
07152,AA003GGCOE,J1,New,BeiJing,Material Physics and Chem,Clear,2013-09-13,2013-11-15,63
07153,dongdong,B1,Renewal,BeiJing,Microbiology,Clear,2013-09-13,2013-10-22,39
07154,piaopiaosun,B1,Renewal,BeiJing,EE,Clear,2013-09-13,2013-10-21,38
07155,gc,F1,New,ShangHai,Pharmacology,Clear,2013-09-13,2013-10-23,40
07156,Menghan,B1,New,BeiJing,Microelectronics,Clear,2013-09-13,2013-10-21,38
07157,20130913,J1,New,BeiJing,animal science,Clear,2013-09-13,2013-10-21,38
07158,ft,B1,New,BeiJing,management,Clear,2013-09-13,2013-10-24,41
07159,franklin,J1,New,BeiJing,Analytical Chemistry,Clear,2013-09-13,2013-10-23,40
07160,zhaodong,B1,New,ShangHai,Material Science,Clear,2013-09-16,2013-10-23,37
07161,AA003J95C,H1,New,ShenYang,Biochemistry,Clear,2013-09-16,2013-10-25,39
07162,gyhkhlh,F1,Renewal,Europe,Chemistry,Clear,2013-09-16,2013-10-31,45
07163,W.S,J1,New,BeiJing,cell biology,Clear,2013-09-17,2013-10-25,38
07164,Æ½Ã×,J1,New,BeiJing,Mechanical Engineering,Clear,2013-09-17,2013-10-23,36
07165,intoronto,H1,New,Toronto,biology,Clear,2013-09-17,2013-11-25,69
07166,dzhang,H1,New,GuangZhou,Network Security,Clear,2013-09-17,2013-10-23,36
07167,Armstrong,J1,New,HongKong,Bioinformatics,Clear,2013-10-02,2013-10-30,28
07168,cukegene,H1,Renewal,Toronto,Plant Genetics (PhD),Clear,2013-10-02,2014-01-02,92
07169,yanruoruo,B2,New,Europe,computer science,Clear,2013-10-03,2013-10-28,25
07170,Pedro,H1,New,HongKong,EE,Clear,2013-10-03,2013-10-30,27
07171,Marsiss,F1,Renewal,ShenYang,Chemistry,Clear,2013-10-07,2013-11-04,28
07172,E15440997,B2,New,ShangHai,Microelectronics,Clear,2013-10-07,2013-11-01,25
07173,smuppala02,H1,New,Toronto,Mechanical Engineering,Clear,2013-10-07,2014-01-13,98
07174,claire,B1,New,BeiJing,EE,Clear,2013-10-07,2013-11-07,31
07175,victortotoro,H1,New,GuangZhou,cs,Clear,2013-10-07,2013-11-08,32
07176,Kakashi,F1,Renewal,BeiJing,Physics,Clear,2013-10-07,2013-11-12,36
07177,vincentlee,J1,New,ShangHai,Textile Engineering,Clear,2013-10-07,2013-10-31,24
07178,bitxubo,J1,New,BeiJing,Chemistry,Clear,2013-10-07,2013-11-13,37
07179,123456,B2,New,ShangHai,N/A,Clear,2013-10-07,2013-10-16,9
07180,gao7857,H1,Renewal,BeiJing,mechanical eng,Clear,2013-10-08,2013-11-01,24
07181,gangan,J1,New,ShangHai,Textile Engineering,Clear,2013-10-08,2013-11-05,28
07182,Ling,J2,New,ShangHai,N/A,Clear,2013-10-08,2013-11-05,28
07183,r67751,H1,Renewal,Toronto,mba,Clear,2013-10-08,2013-12-12,65
07184,yxpan,H1,New,ShangHai,neuroscience,Clear,2013-10-08,2014-01-10,94
07185,abcdefg,J1,New,BeiJing,Computer Science,Clear,2013-10-08,2013-11-01,24
07186,UniqueOne,B1,New,BeiJing,EE,Clear,2013-10-09,2013-11-04,26
07187,Cathlion,B2,New,BeiJing,N/A,Clear,2013-10-09,2013-11-04,26
07188,bi2013,H1,New,Toronto,MASTERS IN ELECTRICAL ENG,Clear,2013-10-09,2014-01-28,111
07189,dd,H1,Renewal,ChengDu,CS,Clear,2013-10-09,2013-11-15,37
07190,Dorry,B1,New,BeiJing,N/A,Clear,2013-10-09,2013-11-27,49
07191,Ned,H1,New,GuangZhou,CS,Clear,2013-10-10,2013-11-15,36
07192,Raya,J1,New,Europe,molecular biology,Clear,2013-10-10,2013-11-07,28
07193,AA003JKQUI,B1,New,BeiJing,Vehicle Dynamic,Clear,2013-10-10,2013-11-06,27
07194,qysh123,B1,New,BeiJing,Computer Science,Clear,2013-10-10,2013-11-06,27
07195,thu,B1,New,BeiJing,EE,Clear,2013-10-10,2013-11-07,28
07196,tow,H1,New,BeiJing,CS,Clear,2013-10-10,2013-11-06,27
07197,sunriseshine,B1,New,ShangHai,neurobiology,Clear,2013-10-10,2013-11-12,33
07198,wang341,H1,New,BeiJing,Chemical Engineering,Clear,2013-10-10,2013-11-15,36
07199,mzzsshg,F1,New,BeiJing,Experimental Pathology  ,Clear,2013-10-10,2013-11-12,33
07200,AA003KQYII,J1,Renewal,GuangZhou,pharmacology,Clear,2013-10-10,2013-11-04,25
07201,bugsbunny8,B2,New,BeiJing,CS,Clear,2013-10-10,2013-11-06,27
07202,hitto1011,B2,New,BeiJing,Material Science,Clear,2013-10-11,2013-11-12,32
07203,danielxu,J1,New,GuangZhou,EE,Clear,2013-10-11,2013-11-06,26
07204,pkukidd,J1,New,BeiJing,Internal Medicine,Clear,2013-10-11,2013-11-06,26
07205,喵呜,J1,Renewal,ShangHai,Food Science,Clear,2013-10-11,2013-11-08,28
07206,my,B1,New,ShangHai,ME,Clear,2013-10-11,2013-10-17,6
07207,winterenvoy,J1,New,ShangHai,Optical Engineering,Clear,2013-10-11,2013-11-12,32
07208,houpigtiger,H1,Renewal,BeiJing,Physics,Clear,2013-10-15,2013-11-08,24
07209,10151020,H4,New,GuangZhou,N/A,Clear,2013-10-15,2014-01-03,80
07210,CarolineXU,F1,New,ShenYang,Chemical Engineering,Clear,2013-10-15,2013-11-13,29
07211,godknows007,B2,New,BeiJing,Materials Science and Eng,Clear,2013-10-15,2013-11-12,28
07212,mfang,H1,New,ShangHai,Chemistry,Clear,2013-10-15,2013-11-14,30
07213,guanx,H1,New,BeiJing,Mechnical Engineering,Clear,2013-10-15,2013-11-15,31
07214,Samoye,B2,New,BeiJing,Control Engineering,Clear,2013-10-15,2013-11-08,24
07215,ly20051986,F1,Renewal,BeiJing,Chemistry,Clear,2013-10-15,2013-11-13,29
07216,Debby,J1,New,HongKong,EE,Clear,2013-10-15,2013-11-18,34
07217,iihiih,B2,New,Europe,N/A,Clear,2013-10-15,2013-11-15,31
07218,gohome,H1,Renewal,ShangHai,bio,Clear,2013-10-15,2013-11-12,28
07219,SF_mallish,F1,Renewal,ShangHai,Biophysics,Clear,2013-10-15,2013-11-14,30
07220,april,H1,Renewal,ShangHai,Optical,Clear,2013-10-15,2013-11-08,24
07221,SYMLM163,B1,New,BeiJing,Control Engineering,Clear,2013-10-15,2013-11-13,29
07222,luckymore,B1,New,BeiJing,mechanical engineering,Clear,2013-10-16,2013-11-07,22
07223,cz1234,H1,New,ShenYang,EE,Clear,2013-10-16,2013-11-12,27
07224,qiji,B1,New,BeiJing,EE,Clear,2013-10-16,2013-11-08,23
07225,messiahyhy,F1,New,ShangHai,Civil Engineering,Clear,2013-10-16,2013-11-13,28
07226,uqxchan1,J1,New,Others,Computer Science,Clear,2013-10-16,2013-11-14,29
07227,plant protectio,J1,New,ShangHai,plant protection,Clear,2013-10-17,2013-11-13,27
07228,biomed,F1,Renewal,GuangZhou,Biomed Sci.,Clear,2013-10-17,2013-11-13,27
07229,tmzz001,J1,New,BeiJing,mechanical engineering,Clear,2013-10-17,2013-11-20,34
07230,AA003LIKZC,J1,New,ShangHai,Medicine,Clear,2013-10-17,2013-11-13,27
07231,yun,J1,New,BeiJing,N/A,Clear,2013-10-17,2013-11-12,26
07232,yumei,B1,New,BeiJing,N/A,Clear,2013-10-17,2013-11-12,26
07233,xjtu,F1,New,ShangHai,EE,Clear,2013-10-18,2013-11-13,26
07234,xdy_23,B1,New,BeiJing,Atmospheric Chemistry,Clear,2013-10-18,2013-11-12,25
07235,yanggda29,B1,New,BeiJing,Fluid Mechanics,Clear,2013-10-18,2013-11-14,27
07236,baixm,J1,New,ShenYang,ME,Clear,2013-10-18,2013-11-15,28
07237,JinQ,B1,New,ShangHai,EE,Clear,2013-10-18,2013-11-13,26
07238,collector,J1,New,ShangHai,Biology,Clear,2013-10-18,2013-11-13,26
07239,spareribs,F1,New,GuangZhou,Nuclear Engineering,Clear,2013-10-18,2013-11-12,25
07240,lily,J1,Renewal,ShangHai,biology,Clear,2013-10-18,2013-11-13,26
07241,z63263,B1,New,BeiJing,Microelectronics,Clear,2013-10-18,2013-11-12,25
07242,soilflower,H1,New,ShangHai,biology,Clear,2013-10-21,2013-11-18,28
07243,Swizard,F1,Renewal,Europe,Physics,Clear,2013-10-21,2013-11-13,23
07244,upppuluriv,H1,New,Toronto,Masters in Electrical Eng,Clear,2013-10-21,2013-12-03,43
07245,NONAME,J1,New,ShangHai,EE,Clear,2013-10-21,2013-11-14,24
07246,q2000d,B2,New,BeiJing,N/A,Clear,2013-10-22,2013-11-19,28
07247,wenj10,J1,New,BeiJing,Physics,Clear,2013-10-22,2013-11-21,30
07248,AP AMY,L1,New,BeiJing,ME,Clear,2013-10-22,2013-11-13,22
07249,jfjiang,F1,Renewal,ChengDu,Neuroscience,Clear,2013-10-22,2013-11-18,27
07250,Outmanfather,L1,New,ShangHai,Hydrodynamics,Clear,2013-10-22,2014-01-07,77
07251,Cindymm,J1,Renewal,ShangHai,medicine,Clear,2013-10-22,2013-11-15,24
07252,zrshen,B2,Renewal,ShangHai,ship and ocean engineerin,Clear,2013-10-22,2013-11-20,29
07253,q2000d,B2,New,BeiJing,N/A,Clear,2013-10-22,2013-11-19,28
07254,peac,J1,New,ChengDu,ME RELIABILITY,Clear,2013-10-23,2013-11-15,23
07255,wh19871206,J1,New,ShangHai,Medicine,Clear,2013-10-24,2014-01-07,75
07256,svermouth,F1,Renewal,Europe,Biophysics,Clear,2013-10-24,2013-11-20,27
07257,bin,J1,New,ShangHai,Chemistry,Clear,2013-10-24,2013-11-18,25
07258,xyz,H1,New,Europe,chemical eng,Clear,2013-10-24,2013-11-15,22
07259,heuristix,H1,Renewal,Toronto,N/A,Clear,2013-10-24,2013-11-22,29
07260,Restricted2work,H1,New,Toronto,Masters in biomedical eng,Clear,2013-10-24,2013-12-12,49
07261,maomaoc9,J1,New,BeiJing,neurosurgery,Clear,2013-10-25,2013-11-15,21
07262,Oct25,H1,Renewal,ShangHai,Chem,Clear,2013-10-25,2013-11-18,24
07263,qqqqq,H1,Renewal,GuangZhou,Geography,Clear,2013-10-25,2013-10-31,6
07264,high,J1,Renewal,ChengDu,medicine,Clear,2013-10-25,2013-11-19,25
07265,yue,J2,New,ChengDu,N/A,Clear,2013-10-25,2013-11-20,26
07266,liojing,B2,New,Europe,excutive engineering,Clear,2013-10-28,2013-11-18,21
07267,chiefunliu,F1,New,BeiJing,Biomedical Science,Clear,2013-10-28,2013-11-14,17
07268,sohuren,F1,New,Others,CS,Clear,2013-10-28,2013-11-29,32
07269,diana850304,J1,New,ShangHai,infectious disease,Clear,2013-10-28,2013-11-15,18
07270,manoh1b,H1,New,Toronto,Masters in Computer Scien,Clear,2013-10-28,2013-12-09,42
