Time Updated,Total Entries
2018-04-04 22:38:00,16480

User ID,User Name,Visa Type,Visa Entry,City,Major,Visa Status,Check Date,Complete Date,Waiting Days
03684,hao87fei,F1,New,BeiJing,EE,2011-12-13,2012-01-05,23,detail 
03685,CC,F1,Renewal,BeiJing,CS,2011-12-13,2012-01-11,29,detail 
03686,bluesinfonia,F1,Renewal,BeiJing,Polymer Science,2011-12-13,2012-01-11,29,detail 
03687,TANTE,H1,Renewal,BeiJing,N/A,2011-12-13,2012-01-05,23,detail 
03688,mimi,H1,New,BeiJing,ECE,2011-12-13,2012-01-04,22,detail 
03689,manman,F1,Renewal,BeiJing,neuroscience,2011-12-13,2012-01-04,22,detail
03690,wallache,F1,Renewal,ShenYang,ChE,2011-12-13,2012-01-03,21,detail
03691,89171 6478,F1,New,BeiJing,ME,2011-12-13,2012-01-11,29,detail
03692,helloworld1111,F1,Renewal,GuangZhou,Computer Science ,2011-12-13,2012-01-18,36,detail 
03693,qweh890,F1,Renewal,BeiJing,CS,2011-12-14,2011-12-27,13,detail
03694,jinxi,F1,Renewal,ShangHai,Chemistry,2011-12-14,2011-12-30,16,detail
03695,OENano,F1,Renewal,BeiJing,Ocean Engineeirng,2011-12-14,2012-02-02,50,detail
03696,yulin7839,H1,Renewal,BeiJing,Physics,2011-12-14,2011-12-29,15,detail
03697,flowercat,J1,New,ChengDu,oncology,2011-12-14,2012-01-05,22,detail 
03698,newqianqian,J1,New,ShangHai,pathogenic biology,2011-12-14,2012-01-19,36,detail
03699,clearclear,F1,Renewal,ShangHai,biophysics,2011-12-15,2011-12-29,14,detail
03700,yang31,H1,New,BeiJing,biostatistics,2011-12-15,2011-12-22,7,detail 
03701,sidney1381,J1,New,BeiJing,Chemistry,2011-12-15,2012-01-12,28,detail 
03702,stephen,H1,New,BeiJing,CS,2011-12-15,2012-01-10,26,detail 
03703,crisisofid,H1,New,Kolkata,MSE,2011-12-15,2012-01-03,19,detail
03704,quantumpanda,F1,Renewal,BeiJing,CS,2011-12-15,2012-01-06,22,detail
03705,xiao,F1,Renewal,BeiJing,chemistry,2011-12-15,2012-01-16,32,detail
03706,ryanflower,F1,Renewal,BeiJing,CS,2011-12-15,2012-01-06,22,detail 
03707,jared,F1,Renewal,BeiJing,Astrophysics,2011-12-15,2012-01-11,27,detail 
03708,wonderfulday,J1,New,BeiJing,pharmacology,2011-12-15,2012-01-06,22,detail 
03709,mangoking,F1,Renewal,BeiJing,Chemistry,2011-12-15,2012-01-12,28,detail 
03710,oldcandle,B1,New,BeiJing,Optical Engineering,2011-12-15,2012-01-12,28,detail 
03711,meng,J1,New,GuangZhou,biochemistry and molecula,2012-01-03,2012-01-19,16,detail
03712,YD,F1,Renewal,BeiJing,Chemistry,2012-01-03,2012-01-19,16,detail
03713,ststing,J1,New,ShangHai,ME,2012-01-03,2012-01-21,18,detail 
03714,maomaochong,F1,Renewal,BeiJing,CS,2012-01-03,2012-01-26,23,detail 
03715,Breeze,F1,Renewal,BeiJing,Chemistry,2012-01-03,2012-01-20,17,detail
03716,january,F1,Renewal,BeiJing,physics,2012-01-03,2012-01-17,14,detail 
03717,dreamingnow,J1,New,BeiJing,Automation,2012-01-03,2012-01-20,17,detail 
03718,duron,F1,Renewal,BeiJing,ECE,2012-01-03,2012-02-01,29,detail 
03719,checkee0103,F1,Renewal,BeiJing,Biomedical Sciences,2012-01-03,2012-01-27,24,detail 
03720,Vinny,F1,Renewal,GuangZhou,EE,2012-01-03,2012-02-10,38,detail
03721,zzzzzz,F1,Renewal,BeiJing,CS,2012-01-04,2012-01-20,16,detail
03722,oliver0118,F1,Renewal,BeiJing,CS,2012-01-04,2012-01-18,14,detail 
03723,dcr,F1,Renewal,BeiJing,CS,2012-01-04,2012-01-26,22,detail
03724,ppnn,F1,Renewal,BeiJing,ME,2012-01-04,2012-01-27,23,detail
03725,pandaprince,F1,Renewal,ChengDu,Computational Mathematics,2012-01-05,2012-01-26,21,detail 
03726,meng,F1,Renewal,BeiJing,CSE,2012-01-05,2012-01-25,20,detail 
03727,nervhjc,F1,Renewal,GuangZhou,Petroleum Engineering,2012-01-05,2012-01-30,25,detail
03728,lunch,F1,Renewal,ChengDu,ME,2012-01-05,2012-01-20,15,detail
03729,djsk,F1,Renewal,BeiJing,EE,2012-01-05,2012-01-27,22,
03730,johndoe,F1,Renewal,GuangZhou,CS,2012-02-01,2012-02-22,21,detail
03731,cubica,J1,New,ChengDu,genetics,2012-02-02,2012-02-20,18,detail
03732,thm,J2,New,BeiJing,Optics,2012-02-02,2012-02-17,15,detail
03733,cubica,J1,New,ChengDu,biology,2012-02-02,2012-02-24,22,detail
03734,vivian,L2,New,ShenYang,japanese,2012-02-02,2012-04-17,75,detail
03735,123456,J1,New,BeiJing,biomedical science,2012-02-03,2012-02-16,13,detail
03736,gggwww,J1,New,GuangZhou,cancer,2012-02-03,2012-03-02,28,detail
03737,chanceasy,F1,Renewal,BeiJing,EE,2012-02-06,2012-02-21,15,detail
03738,jjl231,F1,Renewal,BeiJing,Pathology,2012-02-07,2012-02-23,16,detail 
03739,realma,J1,New,BeiJing,biochemistry,2012-02-10,2012-02-28,18,detail
03740,Chuoyuezhai,B1,New,GuangZhou,CS,2012-02-10,2012-03-15,34,detail 
03741,bd708,H1,Renewal,BeiJing,business,2012-02-14,2012-03-05,20,detail
03742,koalala,B1,New,ShangHai,CS,2012-02-14,2012-03-01,16,detail 
03743,tony,H1,New,BeiJing,EE,2012-02-17,2012-03-02,14,detail 
03744,maverik,B1,Renewal,Montreal ,Biochemistry,2012-02-21,2012-03-07,15,detail 
03745,coastboat,B1,Renewal,BeiJing,business,2012-02-21,2012-02-28,7,detail
03746,wenyx,B1,New,BeiJing,CS,2012-02-21,2012-03-07,15,detail 
03747,fengsir,J1,New,GuangZhou,Medicine,2012-02-21,2012-03-13,21,detail 
03748,lxl,H1,New,BeiJing,CS,2012-02-23,2012-03-08,14,detail 
03749,tt,B1,New,BeiJing,EE,2012-02-23,2012-03-09,15,detail 
03750,bbbear,J1,New,ChengDu,Mechanical Engineering,2012-02-24,2012-03-26,31,detail
03751,bingcpu,H1,New,ShangHai,Chemistry,2012-02-24,2012-03-22,27,detail
03752,allgone,J1,New,GuangZhou,Environmental Science,2012-02-27,2012-03-13,15,detail 
03753,zyxwvu123,B1,New,Europe,CS,2012-02-27,2012-03-14,16,detail
03754,hinsburg,F1,Renewal,GuangZhou,chemistry,2012-02-27,2012-03-13,15,detail
03755,atrix,F1,Renewal,BeiJing,NE,2012-02-28,2012-03-14,15,detail 
03756,owenyq,B1,Renewal,BeiJing,EE,2012-02-28,2012-03-15,16,detail 
03757,amandacao,H1,New,ShangHai,N/A,2012-03-01,2012-03-14,13,detail
03758,xxxwww,B1,New,ChengDu,CS,2012-03-01,2012-03-15,14,detail 
03759,125931,B1,New,BeiJing,Computer Science,2012-03-02,2012-03-20,18,detail 
03760,yuzaiusa,H1,Renewal,BeiJing,N/A,2012-03-02,2012-03-20,18,detail
03761,wayne,B1,New,BeiJing,OPTICS,2012-03-05,2012-03-19,14,detail 
03762,hh,J1,New,BeiJing,Physics,2012-03-06,2012-03-21,15,detail 
03763,cathy,B1,New,BeiJing,EE,2012-03-06,2012-03-21,15,detail
03764,JJ,H1,New,BeiJing,CS,2012-03-06,2012-05-22,77,detail
03765,fallwaiting,B1,New,GuangZhou,N/A,2012-03-08,2012-03-29,21,detail 
03766,ruoruo,B2,New,BeiJing,Mechnical engineering,2012-03-12,2012-03-26,14,detail 
03767,YYF007,B2,New,ShangHai,EE,2012-03-12,2012-03-29,17,detail 
03768,suri,H1,Renewal,Others,Mechanical Engineering,2012-03-12,2012-04-04,23,detail 
03769,realwhz,H1,New,BeiJing,EE,2012-03-12,2012-04-02,21,detail 
03770,spruce66,J1,New,Others,Biochemistry,2012-03-12,2012-04-11,30,detail
03771,ibm,H1,New,BeiJing,EE,2012-03-13,2012-04-02,20,detail
03772,Glypep,H1,New,BeiJing,N/A,2012-03-13,2012-03-29,16,detail
03773,gepulas,F1,Renewal,ShangHai,Physics,2012-03-14,2012-04-02,19,detail 
03774,hai,B1,New,BeiJing,computer science,2012-03-15,2012-04-02,18,detail
03775,kevinsg2012,B1,New,Others,Computer Science,2012-03-16,2012-04-02,17,detail
03776,Forrest,H1,Renewal,BeiJing,Biomedical Sciences,2012-03-16,2012-04-02,17,detail
03777,MarchBJCheckee,H1,New,BeiJing,Physics,2012-03-16,2012-04-12,27,detail
03778,zxzhaohui,B1,New,BeiJing,Optics,2012-03-19,2012-04-05,17,detail 
03779,F1_Phd_stuck_in,F1,Renewal,Toronto,Imaging Science,2012-03-19,2012-04-17,29,detail 
03780,donglest,B1,New,Others,Computer Science,2012-03-20,2012-04-03,14,detail 
03781,majiaknight,F1,Renewal,HongKong,ECE,2012-03-20,2012-04-02,13,detail 
03782,iu22ie33,B1,New,BeiJing,Biomedical Sciences,2012-03-20,2012-04-04,15,detail 
03783,greatdoc10,J1,New,BeiJing,physical chemistry,2012-03-20,2012-04-06,17,detail
03784,heis,B2,New,GuangZhou,ME,2012-03-20,2012-04-19,30,detail 
03785,layaly,B1,New,BeiJing,Computer Science,2012-03-21,2012-04-10,20,detail 
03786,spombe,B1,New,BeiJing,Biochemistry,2012-03-21,2012-04-10,20,detail 
03787,xssheng,B1,New,BeiJing,EE,2012-03-22,2012-04-12,21,detail 
03788,schumi2006,F1,Renewal,BeiJing,Chemistry,2012-03-23,2012-04-27,35,detail 
03789,matt,H1,Renewal,BeiJing,biology,2012-03-26,2012-05-01,36,detail
03790,zyf,F1,Renewal,GuangZhou,Biochemistry,2012-03-27,2012-04-17,21,detail 
03791,OTC,F1,Renewal,ShangHai,Chemistry,2012-03-28,2012-04-17,20,detail
03792,babyf,B1,New,ChengDu,Bioscience,2012-03-28,2012-04-18,21,detail 
03793,knightking,J1,New,Europe,material ,2012-03-28,2012-04-13,16,detail 
03794,bridge,B1,New,Others,CS,2012-03-28,2012-04-09,12,detail
03795,bridge,B1,New,Others,CS,2012-03-28,2012-04-09,12,detail
03796,wuchang,B1,Renewal,ShangHai,Mechanical Engineering,2012-03-29,2012-04-19,21,detail
03797,jessica,B2,New,BeiJing,MSE,2012-03-29,2012-04-17,19,detail
03798,xxyyzz,H1,Renewal,BeiJing,biochemistry,2012-03-30,2012-04-18,19,detail
03799,zxzhaohui,B1,New,BeiJing,Optics,2012-03-30,2012-04-18,19,detail 
03800,sy,J1,New,ChengDu,N/A,2012-04-02,2012-04-16,14,detail
03801,liyuer,J1,New,GuangZhou,thermal engineering,2012-04-02,2012-06-11,70,detail
03802,xiaofeifei,L1,New,BeiJing,Math.,2012-04-03,2012-04-23,20,detail 
03803,cheniii,B1,New,Others,Mechanical Engineering,2012-04-03,2012-05-10,37,detail 
03804,renfei,J1,New,GuangZhou,medicine,2012-04-03,2012-04-23,20,detail 
03805,JIMMY,B1,New,BeiJing,BUSINESS,2012-04-05,2012-05-10,35,detail
03806,langzi,B1,New,BeiJing,BUSINESS,2012-04-05,2012-05-10,35,detail
03807,zdx,B1,Renewal,BeiJing,Chemical Engineering,2012-04-05,2012-04-25,20,detail 
03808,Endurance,H1,Renewal,BeiJing,EE,2012-04-05,2012-05-03,28,detail 
03809,321101198701074,J1,New,ShangHai,chemistry,2012-04-09,2012-04-24,15,detail
03810,azwc,H1,New,BeiJing,EE,2012-04-10,2012-04-27,17,detail
03811,redtom,H1,New,Others,applied math,2012-04-10,2012-04-24,14,detail 
03812,as,B1,Renewal,BeiJing,Instrument,2012-04-10,2012-04-27,17,detail
03813,xiaochanmao,F1,Renewal,BeiJing,EE,2012-04-12,2012-04-25,13,detail 
03814,ym301,J1,New,BeiJing,medicine,2012-04-12,2012-04-26,14,detail 
03815,xfx12,H1,Renewal,BeiJing,CS,2012-04-12,2012-05-14,32,detail
03816,feimeng212,F1,New,BeiJing,industrial engineering,2012-04-12,2012-06-25,74,detail
03817,visauk,H1,Renewal,Europe,CS,2012-04-13,2012-04-26,13,detail
03818,zhou,B2,New,BeiJing,biochemistry and molecula,2012-04-13,2012-07-06,84,detail
03819,eureka,J1,New,BeiJing,systems engineering,2012-04-16,2012-05-27,41,detail
03820,hier,F1,Renewal,BeiJing,ME,2012-04-16,2012-05-07,21,detail
03821,Neil,F1,New,GuangZhou,CS,2012-04-16,2012-05-10,24,detail 
03822,deliberate,F1,Renewal,BeiJing,Biomedical Science,2012-04-17,2012-05-07,20,detail 
03823,volcan,B1,Renewal,BeiJing,Electrical Engineering,2012-04-17,2012-05-07,20,detail 
03824,bittz,F1,New,BeiJing,ME,2012-04-17,2012-05-08,21,detail 
03825,Johnny,F1,New,GuangZhou,Electrical Engineering,2012-04-18,2012-05-05,17,detail
03826,pillowfight,F1,Renewal,BeiJing,EE,2012-04-19,2012-05-07,18,detail
03827,stan,F1,New,GuangZhou,chemistry,2012-04-19,2012-05-26,37,detail 
03828,DDD,F1,Renewal,ShangHai,Biology,2012-04-19,2012-05-08,19,detail
03829,checkee,F1,Renewal,BeiJing,EE,2012-04-19,2012-05-10,21,detail 
03830,fx,F1,Renewal,BeiJing,Computer Engineering,2012-04-19,2012-05-07,18,detail 
03831,xmcxmc2012,J1,New,BeiJing,Communication,2012-04-19,2012-06-25,67,detail
03832,LZ,B2,New,ChengDu,N/A,2012-04-20,2012-06-04,45,detail 
03833,xinjue,F1,New,BeiJing,Pharmaceutical Science,2012-04-20,2012-05-07,17,detail 
03834,87653,F1,New,BeiJing,Chemistry,2012-04-23,2012-05-08,15,detail
03835,xiaoyu,F1,New,ShenYang,Biology,2012-04-23,2012-05-08,15,detail 
03836,xiamiliu,B2,Renewal,GuangZhou,N/A,2012-04-23,2012-05-07,14,detail 
03837,mhy808,J1,New,GuangZhou,pharmaceutical,2012-04-23,2012-05-29,36,detail 
03838,langyuekun,F1,New,ShenYang,Veterinary Medicine,2012-04-23,2012-05-18,25,detail
03839,pgyr,J1,New,GuangZhou,Microelectronics,2012-04-23,2012-05-30,37,detail
03840,piggee,F1,New,BeiJing,EE,2012-04-25,2012-05-25,30,detail 
03841,manzi,B1,Renewal,Others,Chemical Engineering,2012-04-25,2012-05-14,19,detail
03842,iloveusa,F1,New,ShenYang,chemical engineering,2012-04-25,2012-05-24,29,detail
03843,bear,H1,New,Europe,Materials Science,2012-04-25,2012-05-21,26,detail 
03844,lyyun,J1,New,BeiJing,mechanic,2012-04-26,2012-05-14,18,detail
03845,fly,F1,New,BeiJing,Civil Engineering,2012-04-26,2012-06-13,48,detail
03846,BJMW,B1,New,BeiJing,Molecular Biotech,2012-04-26,2012-05-16,20,detail 
03847,taotao,F1,New,BeiJing,Informatics,2012-04-26,2012-05-14,18,detail 
03848,bechecked,F1,New,GuangZhou,computer science,2012-04-26,2012-05-24,28,detail
03849,oopp,J1,New,BeiJing,biochemistry,2012-04-26,2012-05-14,18,detail
03850,jinny,F1,New,GuangZhou,Chemistry,2012-04-26,2012-05-31,35,detail 
03851,yxnchn,H1,New,BeiJing,CS,2012-04-27,2012-05-18,21,detail 
03852,pvirginia,H1,New,ChengDu,Biology,2012-04-27,2012-05-17,20,detail
03853,okiro,F1,New,BeiJing,Mechanical Engineering,2012-04-27,2012-05-18,21,detail 
03854,autre,F1,New,BeiJing,IE,2012-04-27,2012-05-18,21,detail 
03855,dream,F1,New,BeiJing,EE,2012-04-27,2012-05-18,21,detail 
03856,feixuepika,F1,New,BeiJing,engineering,2012-04-27,2012-06-07,41,detail 
03857,greace,F1,New,ShenYang,Mechanical Engineering,2012-04-27,2012-05-09,12,detail
03858,automaton,F1,New,BeiJing,EE,2012-04-27,2012-05-16,19,detail 
03859,gt,F1,New,ChengDu,chem,2012-04-30,2012-05-18,18,detail
03860,´¿Éú,H1,Renewal,GuangZhou,Chemistry,2012-05-02,2012-05-18,16,detail 
03861,X06,H1,New,Europe,Other,2012-05-02,2012-05-11,9,detail 
03862,clumsycat,H1,Renewal,ShenYang,Biomedical sciences,2012-05-02,2012-05-11,9,detail 
03863,Snow,F1,Renewal,Vancouver,Chemistry,2012-05-02,2012-05-16,14,detail 
03864,gxgxaz,J1,Renewal,BeiJing,NUCLEAR MATERIAL,2012-05-02,2012-05-22,20,detail
03865,mzguanglin,J1,New,GuangZhou,Computer Science and Tech,2012-05-02,2012-05-15,13,detail 
03866,DongDong,F1,Renewal,GuangZhou,Astrophysics,2012-05-03,2012-05-29,26,detail
03867,zy,B1,New,ShangHai,Biology,2012-05-03,2012-05-23,20,detail 
03868,timecoffee,F1,New,ShangHai,Biomedical Sciences,2012-05-03,2012-05-15,12,detail
03869,Sid,F1,New,ChengDu,Atmospheric Science,2012-05-03,2012-05-17,14,detail 
03870,Starfall,J1,New,BeiJing,Biology,2012-05-03,2012-05-18,15,detail
03871,jazzkiss,F1,Renewal,BeiJing,Computer Science,2012-05-03,2012-05-29,26,detail
03872,hate_visa,J1,Renewal,Europe,EE,2012-05-03,2012-05-18,15,detail 
03873,wscfrank,F1,New,ChengDu,CS,2012-05-03,2012-05-17,14,detail
03874,bowlboy,F1,Renewal,GuangZhou,Biochem,2012-05-04,2012-05-31,27,detail
03875,Derek,B2,New,BeiJing,Network Engineering,2012-05-04,2012-06-04,31,detail
03876,yhzhu,J1,New,BeiJing,biology,2012-05-04,2012-06-09,36,detail
03877,sophiadw,F1,Renewal,ShangHai,Information Science,2012-05-04,2012-05-22,18,detail 
03878,firstman,F1,New,BeiJing,Chemical Engineering,2012-05-04,2012-05-23,19,detail 
03879,jo,J2,New,BeiJing,Botany,2012-05-07,2012-06-08,32,detail 
03880,1984sqq,J1,Renewal,GuangZhou,N/A,2012-05-07,2012-05-15,8,detail
03881,skycolt,H1,New,BeiJing,Biology,2012-05-07,2012-05-14,7,detail 
03882,Vanfee,F1,New,ChengDu,EE,2012-05-07,2012-05-24,17,detail 
03883,atmos,F1,Renewal,BeiJing,atmospheric sciences,2012-05-07,2012-05-18,11,detail 
03884,doctor20,F1,New,ShenYang,chemistry,2012-05-07,2012-05-22,15,detail 
03885,Jenny,F1,New,BeiJing,Math,2012-05-07,2012-05-22,15,detail 
03886,noom,F1,New,ShenYang,chemistry,2012-05-07,2012-05-21,14,detail 
03887,Hate_Check,F1,Renewal,BeiJing,EE,2012-05-08,2012-05-24,16,detail 
03888,shitaicu,F1,New,ShangHai,cs,2012-05-08,2012-05-24,16,detail
03889,littlestrong,H1,New,Europe,geoscience,2012-05-08,2012-05-29,21,detail
03890,Zero,F1,New,BeiJing,Chemistry,2012-05-08,2012-05-31,23,detail 
03891,ss04,H1,Renewal,BeiJing,Pharmacy,2012-05-08,2012-06-01,24,detail 
03892,Checked,F1,Renewal,BeiJing,CS,2012-05-08,2012-05-24,16,detail
03893,Westin,F1,New,ShangHai,Pharmaceutical Economics ,2012-05-09,2012-05-22,13,detail
03894,OPLSS,F1,New,Vancouver,CS,2012-05-09,2012-05-29,20,detail 
03895,liuxinic,F1,New,ChengDu,EE,2012-05-10,2012-05-22,12,detail 
03896,clear,F1,New,BeiJing,chemistry,2012-05-10,2012-05-29,19,detail 
03897,seiranzcc,F1,New,ChengDu,MPH,2012-05-10,2012-05-31,21,detail 
03898,Richie Liu,B1,New,GuangZhou,Electrical Engineering,2012-05-10,2012-06-02,23,detail 
03899,2334440,F1,New,ChengDu,cs,2012-05-10,2012-05-23,13,detail
03900,Chou,F1,Renewal,BeiJing,Physics,2012-05-10,2012-05-30,20,detail
03901,G50794175,F1,New,BeiJing,Mechanical Engineering,2012-05-10,2012-05-25,15,detail
03902,hbwhlzw,F1,New,BeiJing,Chemistry,2012-05-11,2012-06-04,24,detail 
03903,yxie1986,F1,Renewal,GuangZhou,N/A,2012-05-11,2012-06-06,26,detail
03904,ilisten,F1,Renewal,BeiJing,Optics,2012-05-11,2012-05-31,20,detail
03905,skyy,F1,New,GuangZhou,CS,2012-05-11,2012-05-31,20,detail 
03906,kian,F1,New,GuangZhou,EE,2012-05-11,2012-05-31,20,detail 
03907,wbq,F1,New,BeiJing,BME,2012-05-12,2012-06-09,28,detail
03908,ck2012,F1,New,GuangZhou,EE,2012-05-14,2012-06-05,22,detail
03909,JASA,F1,Renewal,GuangZhou,biostat,2012-05-14,2012-06-04,21,detail
03910,prettycool,J1,Renewal,ChengDu,Biological Sciences,2012-05-14,2012-05-29,15,detail
03911,anxious,F1,New,BeiJing,EE,2012-05-14,2012-06-12,29,detail 
03912,Zerry,F1,New,BeiJing,Chemistry,2012-05-14,2012-06-13,30,detail
03913,µãµãvicky,F1,New,BeiJing,EE,2012-05-14,2012-06-04,21,detail
03914,bobo,F1,Renewal,BeiJing,cs ,2012-05-14,2012-07-11,58,detail 
03915,xilunli,F1,Renewal,BeiJing,physics,2012-05-14,2012-06-01,18,detail
03916,yhu,B1,New,BeiJing,Information Engineering,2012-05-14,2012-06-11,28,detail
03917,qingrushui,B2,New,BeiJing,biology,2012-05-14,2012-06-01,18,detail 
03918,sarah,F1,New,BeiJing,computer engineering,2012-05-15,2012-06-13,29,detail 
03919,royal.ren,J1,New,ShenYang,Chemistry,2012-05-15,2012-06-01,17,detail
03920,Fisher,F1,New,BeiJing,Computer Engineering,2012-05-15,2012-06-06,22,detail 
03921,iu22ie33,F1,Renewal,BeiJing,Biomedical,2012-05-15,2012-06-06,22,detail 
03922,shef,H1,New,NewDelhi,Bioinformatics,2012-05-15,2012-07-06,52,detail 
03923,´óÏÀ,F1,New,BeiJing,chemistry,2012-05-15,2012-06-06,22,detail
03924,xixihaha213,F1,Renewal,BeiJing,Environmental Engineering,2012-05-15,2012-06-12,28,detail 
03925,syz2012,H1,Renewal,Europe,Biomedical Engineering,2012-05-15,2012-06-01,17,detail 
03926,cyj,F1,New,BeiJing,Physics,2012-05-15,2012-06-15,31,detail
03927,wowbig,F1,New,BeiJing,Computer Science,2012-05-15,2012-05-23,8,detail 
03928,smallcat,F1,New,ShangHai,EE,2012-05-16,2012-08-09,85,detail 
03929,joseph,F1,New,BeiJing,Genetics,2012-05-16,2012-06-11,26,detail
03930,jingjing,F1,Renewal,BeiJing,biology,2012-05-16,2012-06-11,26,detail 
03931,Zhifeng,F1,New,BeiJing,Electrical&Electronics En,2012-05-16,2012-06-04,19,detail 
03932,deng,F1,New,GuangZhou,Chem Engineering,2012-05-16,2012-06-08,23,detail
03933,Wallace,F1,New,BeiJing,Computer Engineering,2012-05-16,2012-06-08,23,detail 
03934,xhxh,F1,Renewal,BeiJing,previously Bio now law,2012-05-17,2012-06-12,26,detail 
03935,DDQQ,F1,Renewal,BeiJing,biomedical science,2012-05-17,2012-06-06,20,detail
03936,xiaoxiao,F1,Renewal,BeiJing,Information Science,2012-05-17,2012-06-08,22,detail 
03937,LJK,F1,New,ShangHai,Chemistry,2012-05-17,2012-06-09,23,detail
03938,stone,F1,Renewal,ChengDu,physics,2012-05-17,2012-06-01,15,detail 
03939,blue,F1,Renewal,BeiJing,math,2012-05-17,2012-06-19,33,detail 
03940,cjiang,F1,New,ChengDu,EE,2012-05-17,2012-06-02,16,detail 
03941,Rui,F1,New,BeiJing,EE,2012-05-17,2012-06-15,29,detail 
03942,LovingLatias,F1,New,BeiJing,Chemistry,2012-05-17,2012-06-08,22,detail
03943,flyvisa,F1,New,BeiJing,CS,2012-05-17,2012-06-12,26,detail 
03944,fvisa,F1,Renewal,ShangHai,CS,2012-05-21,2012-06-05,15,detail 
03945,MHEEDS,F1,New,ChengDu,Epidemiology,2012-05-21,2012-06-06,16,detail 
03946,Shin,F1,New,ChengDu,Electrical Engineering,2012-05-21,2012-06-08,18,detail
03947,zexiu,F1,New,BeiJing,ME,2012-05-21,2012-06-12,22,detail 
03948,enyyy,F1,New,ChengDu,AI,2012-05-21,2012-06-08,18,detail
03949,ginger227,H1,New,GuangZhou,EE,2012-05-21,2012-06-07,17,detail
03950,whycheckme,F1,New,BeiJing,BME,2012-05-21,2012-06-11,21,detail
03951,Levin151,F1,New,BeiJing,EE,2012-05-21,2012-06-12,22,detail 
03952,dengadeng,F1,New,BeiJing,EE,2012-05-21,2012-06-12,22,detail
03953,smart,F1,New,BeiJing,chemistry,2012-05-21,2012-06-08,18,detail
03954,wish,F1,New,BeiJing,cs,2012-05-21,2012-06-12,22,detail 
03955,Xiaoxin,F1,New,ChengDu,Math,2012-05-22,2012-06-08,17,detail 
03956,cucu9,B1,New,BeiJing,Condensed Matters Physics,2012-05-22,2012-06-18,27,detail
03957,skii,H1,New,GuangZhou,Engineering,2012-05-22,2012-06-12,21,detail 
03958,samo,F1,New,BeiJing,Biological Engineering,2012-05-22,2012-06-12,21,detail
03959,xl,J1,Renewal,BeiJing,CS,2012-05-22,2012-06-18,27,detail 
03960,feifanfeifan,F1,New,GuangZhou,Finance,2012-05-22,2012-06-09,18,detail 
03961,lamb11,F1,New,ChengDu,cs,2012-05-22,2012-06-12,21,detail
03962,zhuqifan,F1,New,GuangZhou,biomedical sciences,2012-05-23,2012-06-12,20,detail 
03963,oldfishhead,J1,New,GuangZhou,EE,2012-05-23,2012-08-08,77,detail
03964,YY_boyz,F1,New,GuangZhou,Computer Science(AI),2012-05-23,2012-06-20,28,detail 
03965,Ò°º·Âí,F1,New,ShangHai,Electrical Engineering,2012-05-23,2012-06-06,14,detail
03966,koust,F1,Renewal,ShangHai,virology and diease contr,2012-05-23,2012-06-11,19,detail 
03967,broccoliCake,F1,New,BeiJing,CS,2012-05-24,2012-06-11,18,detail 
03968,newlbs,F1,New,ChengDu,Biology,2012-05-24,2012-06-13,20,detail 
03969,nancyzhang1214,F1,Renewal,BeiJing,Chemistry,2012-05-24,2012-06-13,20,detail
03970,biolocustter,F1,Renewal,BeiJing,biostat,2012-05-24,2012-06-12,19,detail 
03971,cloris,F1,Renewal,BeiJing,Chemical Engineering,2012-05-24,2012-06-12,19,detail 
03972,faint_zhang,F1,New,BeiJing,CS,2012-05-24,2012-06-13,20,detail 
03973,xxxfeng,J1,New,ShangHai,Geography,2012-05-24,2012-07-05,42,detail
03974,lily,J1,Renewal,ShangHai,Biology,2012-05-24,2012-06-21,28,detail
03975,JY,F1,New,BeiJing,Chemical Engineering,2012-05-24,2012-06-18,25,detail 
03976,newlbs,F1,New,ChengDu,Biology,2012-05-24,2012-06-13,20,detail
03977,ychy,F1,New,BeiJing,Computer Science,2012-05-24,2012-06-12,19,detail 
03978,billz,F1,New,BeiJing,EE,2012-05-25,2012-06-14,20,detail
03979,unnugi,F1,New,BeiJing,Telecommunication,2012-05-25,2012-06-21,27,detail 
03980,Wherelock,F1,New,BeiJing,EE,2012-05-25,2012-06-21,27,detail 
03981,magic,F1,New,BeiJing,Chemistry,2012-05-25,2012-06-13,19,detail 
03982,bink,F1,Renewal,BeiJing,pharmacology,2012-05-25,2012-06-13,19,detail 
03983,vaqn,F1,New,BeiJing,cs,2012-05-25,2012-06-15,21,detail 
03984,cancan,F1,New,BeiJing,Physical Sciences,2012-05-25,2012-06-13,19,detail 
03985,halcyonier,F1,Renewal,ShangHai,Computer Science,2012-05-25,2012-06-12,18,detail 
03986,FFbleH,F1,Renewal,ShangHai,ME,2012-05-25,2012-07-06,42,detail
03987,vincent,F1,New,ShangHai,Artificial Intelligence,2012-05-25,2012-06-22,28,detail
03988,Maigo,F1,Renewal,BeiJing,Computer Science,2012-05-25,2012-06-13,19,detail 
03989,lzsijia,F1,New,BeiJing,mechanical engineering,2012-05-25,2012-07-17,53,detail
03990,apsl,F1,Renewal,BeiJing,CS,2012-05-29,2012-06-18,20,detail 
03991,bdfly,F1,New,BeiJing,CS,2012-05-29,2012-06-15,17,detail 
03992,lily,F1,Renewal,BeiJing,Applied Math,2012-05-29,2012-06-19,21,detail 
03993,hohododo,F1,New,GuangZhou,chemistry,2012-05-29,2012-06-21,23,detail 
